wave,only_means,message,prevent,condemn,justified,mate_compete,job_compete,life_satisfaction,excess_males,age,age_group,gender,state,citizenship,marital,religion,eduyrs,occupation,income,household_size,self_econ,distance_ref,settle_ref,left_right,afd,muslim_att,afd_att,contact_att,list,treatment_list,outcome_list,ref_integrating,ref_citizenship,ref_reduce,ref_moredone,ref_cultgiveup,ref_economy,ref_crime,ref_terror,ref_loc_services,ref_loc_economy,ref_loc_crime,ref_loc_culture,ref_loc_islam,ref_loc_schools,ref_loc_housing,ref_loc_wayoflife
2,1,1,1,1,1,NA,NA,NA,0.9345794392523364,28,18-29,Female,Rheinland-Pfalz,0,"Single, without partner","No, I don't feel close to any religion",18,Senior civil servant,No answer,2,6,6-10 kilometers,1 <96> 49,3,30,0.875,1,0.16666666666666666,2,NA,NA,3,2,3,3,3,3,3,4,4,3,2,2,3,3,3,3
4,1,1,1,1,1,2,2,4,0.9345794392523364,28,18-29,Female,Rheinland-Pfalz,0,"Single, without partner","No, I don't feel close to any religion",19,Senior civil servant,No answer,2,7,6-10 kilometers,1 <96> 49,7,35,0.75,1,0,NA,NA,NA,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3
2,2,2,2,2,2,NA,NA,NA,0.773109243697479,59,50-59,Female,Rheinland-Pfalz,1,Married,Roman Catholic,15,Employee in low / medium position,"2,000 to below 2,500 <80>",2,3,6-10 kilometers,50 <96> 249,5,1,0.75,0.6666666666666666,0.6666666666666666,2,NA,NA,3,2,4,4,3,3,4,4,4,3,3,2,2,4,3,3
4,2,2,1,3,2,2,3,7,0.773109243697479,59,50-59,Female,Rheinland-Pfalz,1,Married,Roman Catholic,15,Employee in high position,"2,500 to below 3,000 <80>",2,5,3-5 kilometers,50 <96> 249,5,1,0.75,0,0.6666666666666666,NA,NA,NA,3,1,4,4,2,3,3,3,3,3,3,3,2,4,3,3
2,1,1,1,3,2,NA,NA,NA,1.0066666666666666,23,18-29,Female,Rheinland-Pfalz,1,"Single, without partner",Roman Catholic,17,"In schooling / vocational training, student",No answer,3,6,21-50 kilometers,1 <96> 49,4,0,0.125,0,0.3333333333333333,2,NA,NA,3,3,2,1,3,3,2,2,1,4,1,2,1,2,1,1
2,1,1,1,1,1,NA,NA,NA,1.1546961325966851,64,60 and older,Male,Rheinland-Pfalz,1,Divorced / separated,"Christian, but not close to a particular religious community",19,Retired,"1,500 to below 2,000 <80>",1,5,Less than 3 kilometer,250 <96> 499,5,2,0.875,0.6666666666666666,0.3333333333333333,2,NA,NA,4,4,4,4,4,3,3,4,1,4,4,4,1,4,4,1
2,2,4,4,1,4,NA,NA,NA,1.0714285714285714,29,18-29,Female,Rheinland-Pfalz,1,Married,Roman Catholic,12,Parental leave,"500 to below 1,000 <80>",3,5,Don't know,1 <96> 49,5,0,0.5,0,0.5,1,Scenario 1,1,3,1,3,4,3,3,3,4,3,2,3,2,3,3,3,3
4,2,1,1,1,1,2,2,7,1.0130718954248366,38,30-39,Male,Rheinland-Pfalz,1,Married,Roman Catholic,12,Retired,"2,500 to below 3,000 <80>",3,5,6-10 kilometers,1 <96> 49,3,0,0.5,0,0.3333333333333333,NA,NA,NA,2,2,2,2,2,3,2,3,1,3,2,3,2,2,2,2
4,2,1,1,1,2,2,2,7,0.9897959183673468,44,40-49,Male,Rheinland-Pfalz,1,Married,No answer,21,Employee in high position,No answer,3,7,6-10 kilometers,1 <96> 49,7,0,0.375,0,0.16666666666666666,NA,NA,NA,3,1,3,2,3,2,3,3,2,3,1,2,1,3,3,2
2,2,1,1,2,1,NA,NA,NA,1.150943396226415,64,60 and older,Male,Rheinland-Pfalz,1,Married,"No, I don't feel close to any religion",13,Self-employed / freelancer,"3,500 to below 4,000 <80>",2,5,21-50 kilometers,There are no refugees in my town,0,0,1,1,0.3333333333333333,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,2,2,2,2,2,2,3,7,1.150943396226415,64,60 and older,Male,Rheinland-Pfalz,1,Married,"No, I don't feel close to any religion",10,Self-employed / freelancer,"3,500 to below 4,000 <80>",2,6,11-20 kilometers,There are no refugees in my town,0,0,1,0,0.5,NA,NA,NA,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4
2,1,1,1,2,1,NA,NA,NA,0.9906832298136646,27,18-29,Female,Rheinland-Pfalz,1,Married,Roman Catholic,17,Employee in low / medium position,"4,500 to below 5,000 <80>",2,8,11-20 kilometers,1 <96> 49,4,1,0.25,0,0.3333333333333333,2,NA,NA,2,2,3,3,2,3,2,2,2,2,2,2,2,4,3,3
4,1,1,1,2,1,1,2,9,0.9805194805194806,19,18-29,Male,Rheinland-Pfalz,1,"Single, without partner",Roman Catholic,13,"In schooling / vocational training, student",No answer,3,5,11-20 kilometers,1 <96> 49,5,0,0.25,0,0.16666666666666666,NA,NA,NA,2,2,2,2,2,1,2,2,1,2,1,1,1,2,1,1
2,1,1,1,1,2,NA,NA,NA,1.1257142857142857,69,60 and older,Female,Rheinland-Pfalz,1,Married,Roman Catholic,13,Retired,"2,500 to below 3,000 <80>",2,9,11-20 kilometers,1 <96> 49,6,20,0.875,1,0.3333333333333333,1,Scenario 1,2,4,3,4,3,4,3,4,3,3,3,3,4,4,3,2,3
4,1,2,2,2,2,2,2,9,1.1257142857142857,69,60 and older,Female,Rheinland-Pfalz,1,Married,Roman Catholic,13,Retired,"2,500 to below 3,000 <80>",2,8,11-20 kilometers,1 <96> 49,5,41,0.875,1,0.3333333333333333,NA,NA,NA,3,2,4,4,4,3,4,3,3,4,3,3,4,4,3,1
4,1,1,1,1,1,1,1,8,0.9148174659985684,72,60 and older,Female,Rheinland-Pfalz,1,Divorced / separated,Protestant Free Church,14,Retired,"5,000 or more <80>",5,8,11-20 kilometers,1000 and more,5,0,0.75,0,0.3333333333333333,NA,NA,NA,3,2,2,1,3,1,2,3,1,2,2,2,4,2,2,1
2,1,1,1,1,1,NA,NA,NA,1.0588235294117647,52,50-59,Female,Rheinland-Pfalz,1,"Single, without partner","No, I don't feel close to any religion",16,Employee in low / medium position,"4,500 to below 5,000 <80>",3,7,21-50 kilometers,1 <96> 49,3,1,0.625,0,0,1,Scenario 1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2
4,1,1,1,1,1,1,1,8,1.0588235294117647,52,50-59,Female,Rheinland-Pfalz,1,"Single, without partner",Roman Catholic,16,Employee in low / medium position,"4,500 to below 5,000 <80>",3,7,21-50 kilometers,1 <96> 49,3,0,0.75,0,0,NA,NA,NA,3,3,2,2,3,2,2,2,3,2,2,2,2,3,2,3
2,NA,1,1,1,1,NA,NA,NA,1.2210065645514223,65,60 and older,Male,Rheinland-Pfalz,1,Divorced / separated,"No, I don't feel close to any religion",18,Retired,No answer,2,3,Less than 3 kilometer,1 <96> 49,2,0,0.625,0,0.6666666666666666,1,Scenario 2,2,2,2,3,4,2,1,3,3,3,2,2,2,3,4,3,2
2,1,1,1,1,1,NA,NA,NA,1.208284746515631,30,18-29,Male,Rheinland-Pfalz,1,"With partner, living together",Protestant,19,"In schooling / vocational training, student",below 500 <80>,2,5,6-10 kilometers,250 <96> 499,2,0,0.125,0,0.3333333333333333,2,NA,NA,2,2,1,1,1,2,1,1,1,2,1,2,2,3,2,3
2,1,1,1,1,1,NA,NA,NA,1.208284746515631,25,18-29,Female,Rheinland-Pfalz,1,"Single, without partner","Christian, but not close to a particular religious community",16,"In schooling / vocational training, student","500 to below 1,000 <80>",1,6,3-5 kilometers,500 <96> 999,3,0,0.25,0,0.5,1,Scenario 1,2,3,2,2,4,3,4,2,2,4,3,2,3,3,4,3,2
4,1,1,1,1,1,1,2,10,1.208284746515631,29,18-29,Female,Rheinland-Pfalz,1,Married,"Christian, but not close to a particular religious community",24,Employee in low / medium position,"3,500 to below 4,000 <80>",2,7,Don't know,500 <96> 999,3,0,0,0,0,NA,NA,NA,2,1,2,2,2,2,3,2,3,2,3,2,2,3,3,2
2,NA,1,1,1,1,NA,NA,NA,1.208284746515631,29,18-29,Female,Rheinland-Pfalz,1,"With partner, not living together",Protestant,22,Employee in low / medium position,"3,000 to below 3,500 <80>",3,6,Don't know,250 <96> 499,4,0,0.125,0,0,1,Scenario 2,2,2,1,2,2,2,2,3,2,2,2,3,2,2,3,3,3
2,1,1,1,2,2,NA,NA,NA,1.208284746515631,21,18-29,Female,Rheinland-Pfalz,1,"Single, without partner","No, I don't feel close to any religion",13,Employee in low / medium position,"3,000 to below 3,500 <80>",4,7,11-20 kilometers,250 <96> 499,3,12,0.375,0.3333333333333333,0,2,NA,NA,3,2,3,2,1,2,3,2,3,2,3,2,3,3,3,3
2,NA,3,1,2,1,NA,NA,NA,1.208284746515631,21,18-29,Female,Rheinland-Pfalz,1,"With partner, living together",Roman Catholic,13,"In schooling / vocational training, student","500 to below 1,000 <80>",2,7,Less than 3 kilometer,250 <96> 499,1,0,0.125,0.3333333333333333,0.3333333333333333,1,Scenario 2,1,2,1,1,2,2,2,2,1,3,3,2,2,3,4,3,3
4,1,1,1,1,1,2,2,8,1.208284746515631,64,60 and older,Female,Rheinland-Pfalz,1,Divorced / separated,"No, I don't feel close to any religion",15,Retired,"2,500 to below 3,000 <80>",1,8,Don't know,500 <96> 999,3,0,0.125,0,0.16666666666666666,NA,NA,NA,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3
4,2,1,1,3,1,1,2,4,1.208284746515631,26,18-29,Male,Rheinland-Pfalz,1,"Single, without partner","Christian, but not close to a particular religious community",19,"In schooling / vocational training, student","2,000 to below 2,500 <80>",3,4,3-5 kilometers,500 <96> 999,5,20,0.125,0.3333333333333333,0.16666666666666666,NA,NA,NA,2,2,3,1,1,2,2,2,3,2,2,2,3,4,2,3
4,1,1,1,1,1,1,1,7,1.208284746515631,30,18-29,Male,Rheinland-Pfalz,1,"With partner, living together","No, I don't feel close to any religion",21,"In schooling / vocational training, student","1,000 to below 1,500 <80>",2,7,6-10 kilometers,There are no refugees in my town,2,0,0,0,0,NA,NA,NA,2,2,1,1,2,2,1,1,1,2,1,2,1,3,1,1
2,2,2,2,3,3,NA,NA,NA,0.9220669207962728,20,18-29,Female,Rheinland-Pfalz,1,"Single, without partner","No, I don't feel close to any religion",13,"In schooling / vocational training, student","2,500 to below 3,000 <80>",2,6,Less than 3 kilometer,50 <96> 249,4,66,0.625,0,0.6666666666666666,2,NA,NA,2,3,3,3,2,3,3,3,3,2,3,2,3,3,3,2
4,1,1,1,2,1,1,1,9,0.9220669207962728,25,18-29,Female,Rheinland-Pfalz,1,"With partner, not living together",Protestant,13,"In schooling / vocational training, student","500 to below 1,000 <80>",3,7,11-20 kilometers,250 <96> 499,3,0,0.25,0,0,NA,NA,NA,2,2,1,1,1,1,1,1,3,3,1,1,3,3,3,3
2,3,1,2,3,2,NA,NA,NA,0.9220669207962728,48,40-49,Male,Rheinland-Pfalz,1,"With partner, living together",Protestant,16,Skilled worker,"2,500 to below 3,000 <80>",2,7,21-50 kilometers,500 <96> 999,8,80,1,1,0.3333333333333333,2,NA,NA,4,2,4,4,4,4,3,4,4,4,3,3,4,4,4,3
4,3,2,2,2,2,2,3,6,0.9220669207962728,48,40-49,Male,Rheinland-Pfalz,1,"With partner, living together",Protestant,15,Skilled worker,"2,500 to below 3,000 <80>",2,5,21-50 kilometers,500 <96> 999,7,71,1,1,0.3333333333333333,NA,NA,NA,4,2,4,4,3,4,3,4,4,4,4,3,4,4,4,4
2,2,2,2,2,2,NA,NA,NA,1.0422825376062783,70,60 and older,Female,Rheinland-Pfalz,1,Married,"Christian, but not close to a particular religious community",11,Retired,"2,000 to below 2,500 <80>",2,7,6-10 kilometers,1 <96> 49,5,30,0.75,0.6666666666666666,0,2,NA,NA,3,2,4,3,3,3,4,3,3,3,4,3,3,4,2,2
2,NA,1,1,1,1,NA,NA,NA,1.0422825376062783,51,50-59,Male,Rheinland-Pfalz,1,"Single, without partner","No, I don't feel close to any religion",17,Unemployed / seeking work,"1,000 to below 1,500 <80>",1,0 ( BOTTOM ),Less than 3 kilometer,250 <96> 499,3,0,0.625,0,0.5,1,Scenario 2,2,3,2,3,3,2,2,3,3,3,3,3,3,2,3,3,3
2,3,3,3,3,2,NA,NA,NA,1.0422825376062783,47,40-49,Female,Rheinland-Pfalz,1,"Single, without partner","No, I don't feel close to any religion",13,Employee in low / medium position,No answer,1,4,Less than 3 kilometer,500 <96> 999,5,81,0.875,1,0,1,Scenario 1,3,4,3,3,3,3,4,3,3,3,3,3,3,2,2,3,2
4,1,2,1,1,1,3,4,9,1.0422825376062783,70,60 and older,Female,Rheinland-Pfalz,1,Married,Protestant,11,Retired,"2,000 to below 2,500 <80>",2,7,6-10 kilometers,50 <96> 249,5,15,1,1,0.16666666666666666,NA,NA,NA,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3
2,3,4,4,3,4,NA,NA,NA,1.0422825376062783,59,50-59,Male,Rheinland-Pfalz,1,"With partner, not living together","No, I don't feel close to any religion",13,Permanently sick or disabled,"500 to below 1,000 <80>",1,3,11-20 kilometers,250 <96> 499,9,95,0.75,1,0.3333333333333333,2,NA,NA,4,4,4,4,4,4,4,4,3,4,3,3,1,2,4,3
4,2,1,1,2,1,1,2,7,1.0422825376062783,68,60 and older,Female,Rheinland-Pfalz,1,"With partner, not living together","Christian, but not close to a particular religious community",12,Retired,"1,000 to below 1,500 <80>",1,3,Less than 3 kilometer,1000 and more,6,50,0.75,0.6666666666666666,0.5,NA,NA,NA,4,1,4,4,3,3,4,3,4,3,3,2,2,4,4,4
2,NA,1,1,1,1,NA,NA,NA,1.0422825376062783,23,18-29,Female,Rheinland-Pfalz,1,"With partner, living together",Roman Catholic,15,"In schooling / vocational training, student","500 to below 1,000 <80>",2,7,3-5 kilometers,500 <96> 999,4,0,0,0,0.3333333333333333,1,Scenario 2,2,2,1,1,1,1,3,1,1,1,2,1,1,3,2,1,1
2,1,1,1,1,1,NA,NA,NA,1.0422825376062783,20,18-29,Female,Rheinland-Pfalz,1,"Single, without partner",Roman Catholic,13,"In schooling / vocational training, student",No answer,4,7,3-5 kilometers,50 <96> 249,4,0,0,0,0.16666666666666666,2,NA,NA,1,2,2,1,3,1,4,4,2,1,3,1,3,2,4,2
4,1,2,1,1,1,2,2,7,1.0422825376062783,38,30-39,Male,Rheinland-Pfalz,1,"Single, without partner",Roman Catholic,10,Employee in low / medium position,"3,000 to below 3,500 <80>",1,6,Less than 3 kilometer,1000 and more,3,0,0.75,0.3333333333333333,0.3333333333333333,NA,NA,NA,4,3,2,2,3,2,4,4,3,2,3,2,2,3,3,3
4,1,1,1,1,1,1,2,8,1.0422825376062783,27,18-29,Male,Rheinland-Pfalz,1,"With partner, living together","No, I don't feel close to any religion",16,Employee in low / medium position,"3,000 to below 3,500 <80>",2,7,3-5 kilometers,250 <96> 499,3,0,0.375,0,0.6666666666666666,NA,NA,NA,3,2,2,1,2,3,2,2,3,3,2,3,2,3,2,2
2,NA,1,1,2,2,NA,NA,NA,1.0422825376062783,56,50-59,Male,Rheinland-Pfalz,1,Married,Protestant,13,Retired,"1,000 to below 1,500 <80>",2,4,Don't know,500 <96> 999,5,0,0.375,0,0.6666666666666666,1,Scenario 2,4,2,3,3,2,3,2,2,2,3,2,2,2,2,3,3,3
2,1,1,1,1,1,NA,NA,NA,1.0422825376062783,26,18-29,Female,Rheinland-Pfalz,1,"Single, without partner","No, I don't feel close to any religion",19,Unemployed / seeking work,No answer,4,6,11-20 kilometers,1000 and more,2,0,0,0,0,2,NA,NA,2,1,2,2,2,2,2,3,2,2,2,2,2,3,2,2
2,4,1,1,4,1,NA,NA,NA,1.0422825376062783,28,18-29,Female,Rheinland-Pfalz,1,"Single, without partner",No answer,10,Unemployed / seeking work,No answer,1,5,Don't know,1000 and more,5,0,1,1,0,1,Scenario 1,3,4,4,1,1,1,4,1,1,1,4,1,4,1,1,1,1
4,1,1,1,1,1,1,1,7,1.0422825376062783,19,18-29,Female,Rheinland-Pfalz,0,"With partner, not living together",Roman Catholic,11,"In schooling / vocational training, student",No answer,3,6,3-5 kilometers,1000 and more,3,0,0.125,0,0.3333333333333333,NA,NA,NA,2,2,2,1,2,2,2,3,2,2,2,2,2,2,1,2
4,2,1,1,2,1,2,3,6,1.0422825376062783,41,40-49,Female,Rheinland-Pfalz,1,"Single, without partner",Protestant,13,Employee in low / medium position,"1,000 to below 1,500 <80>",1,2,3-5 kilometers,50 <96> 249,5,30,0.75,0.6666666666666666,0,NA,NA,NA,3,4,4,4,4,4,3,3,4,4,4,1,3,3,4,3
4,1,1,1,1,1,2,2,8,1.0422825376062783,46,40-49,Female,Rheinland-Pfalz,1,Married,Roman Catholic,11,Employee in low / medium position,No answer,3,8,11-20 kilometers,50 <96> 249,5,1,0.125,0,0.5,NA,NA,NA,1,2,1,1,1,2,1,1,1,2,1,1,3,3,3,4
2,1,1,1,2,3,NA,NA,NA,1.0422825376062783,20,18-29,Female,Rheinland-Pfalz,1,"With partner, living together","No, I don't feel close to any religion",16,"In schooling / vocational training, student","1,000 to below 1,500 <80>",2,7,3-5 kilometers,1 <96> 49,4,0,0.375,0,0,2,NA,NA,3,2,3,2,3,2,2,3,3,2,2,1,2,4,3,3
2,1,1,1,1,1,NA,NA,NA,1.0422825376062783,24,18-29,Male,Rheinland-Pfalz,1,"With partner, living together","No, I don't feel close to any religion",15,"In schooling / vocational training, student",No answer,2,7,6-10 kilometers,50 <96> 249,5,0,0,0,0.3333333333333333,1,Scenario 1,1,2,1,2,1,1,3,2,3,3,3,2,2,1,1,1,1
4,2,1,1,2,1,2,2,5,1.0422825376062783,56,50-59,Male,Rheinland-Pfalz,1,Married,Protestant,13,Retired,"1,000 to below 1,500 <80>",2,4,Don't know,250 <96> 499,5,0,0.625,0,0.3333333333333333,NA,NA,NA,3,3,3,3,3,2,2,2,3,2,1,2,3,3,3,3
4,3,3,3,1,3,4,4,4,1.0422825376062783,47,40-49,Female,Rheinland-Pfalz,1,"Single, without partner","No, I don't feel close to any religion",13,Employee in low / medium position,No answer,1,6,Less than 3 kilometer,500 <96> 999,3,0,1,0.6666666666666666,0.3333333333333333,NA,NA,NA,1,1,3,3,3,2,3,3,4,2,3,2,3,3,4,4
4,1,1,1,1,1,1,1,7,0.956669287754004,22,18-29,Female,Rheinland-Pfalz,1,"Single, without partner",Protestant Free Church,16,"In schooling / vocational training, student",below 500 <80>,1,4,3-5 kilometers,500 <96> 999,3,0,0.5,0,0.5,NA,NA,NA,2,2,2,3,2,3,2,2,3,2,2,2,3,4,2,3
4,2,2,1,1,1,2,2,7,0.956669287754004,27,18-29,Male,Rheinland-Pfalz,1,"With partner, not living together","No, I don't feel close to any religion",17,Employee in low / medium position,"1,500 to below 2,000 <80>",1,7,3-5 kilometers,250 <96> 499,4,0,0.25,0,0,NA,NA,NA,2,2,3,2,2,2,2,3,2,2,2,2,2,3,3,2
4,1,1,1,1,1,1,1,8,0.956669287754004,29,18-29,Male,Rheinland-Pfalz,1,"With partner, living together","No, I don't feel close to any religion",22,"In schooling / vocational training, student","500 to below 1,000 <80>",2,7,3-5 kilometers,1000 and more,3,1,0,0,0.5,NA,NA,NA,2,2,1,1,3,1,1,1,2,2,1,2,3,1,2,2
4,1,1,1,1,1,1,1,8,0.956669287754004,67,60 and older,Male,Rheinland-Pfalz,1,Divorced / separated,"Christian, but not close to a particular religious community",8,Retired,"1,000 to below 1,500 <80>",1,6,3-5 kilometers,250 <96> 499,1,0,0.375,0,0.3333333333333333,NA,NA,NA,2,1,2,1,1,2,1,3,3,1,1,1,3,4,3,3
4,4,4,4,4,4,4,4,7,0.956669287754004,23,18-29,Female,Rheinland-Pfalz,1,"Single, without partner","Christian, but not close to a particular religious community",NA,Employee in low / medium position,"4,500 to below 5,000 <80>",3,7,Less than 3 kilometer,500 <96> 999,9,94,1,1,0.5,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,1,2,1,1,1,2,2,3,0.956669287754004,78,60 and older,Female,Rheinland-Pfalz,1,"Single, without partner",Protestant,15,Retired,"1,500 to below 2,000 <80>",1,5,Less than 3 kilometer,1000 and more,3,0,0.25,0.3333333333333333,0.8333333333333334,NA,NA,NA,3,1,2,2,3,2,3,3,3,2,3,2,2,3,4,2
4,2,2,1,2,2,2,2,8,0.956669287754004,49,40-49,Female,Rheinland-Pfalz,1,Married,Protestant,19,Employee in high position,"5,000 or more <80>",2,8,Don't know,50 <96> 249,6,9,0.875,0.6666666666666666,0.16666666666666666,NA,NA,NA,4,3,3,3,3,2,3,3,3,3,2,3,2,3,3,2
2,2,1,1,1,1,NA,NA,NA,0.956669287754004,25,18-29,Female,Rheinland-Pfalz,1,"Single, without partner","No, I don't feel close to any religion",12,Skilled worker,"1,000 to below 1,500 <80>",4,5,3-5 kilometers,50 <96> 249,5,0,0.125,0.6666666666666666,0,1,Scenario 1,2,2,1,3,2,3,2,2,3,2,3,2,1,3,3,3,3
2,1,1,1,1,1,NA,NA,NA,0.956669287754004,30,18-29,Female,Rheinland-Pfalz,1,"Single, without partner",Protestant,22,"In schooling / vocational training, student","1,000 to below 1,500 <80>",4,7,3-5 kilometers,50 <96> 249,6,0,0.125,0,0,2,NA,NA,2,3,1,1,2,3,1,3,3,3,2,2,2,2,2,2
2,NA,1,1,1,1,NA,NA,NA,0.956669287754004,32,30-39,Female,Rheinland-Pfalz,1,"Single, without partner",Other Christian,13,Employee in low / medium position,"1,500 to below 2,000 <80>",1,7,Less than 3 kilometer,50 <96> 249,5,0,0,0,0,1,Scenario 2,3,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,3
2,NA,1,1,1,1,NA,NA,NA,0.956669287754004,26,18-29,Female,Rheinland-Pfalz,1,"Single, without partner","No, I don't feel close to any religion",19,"In schooling / vocational training, student","1,500 to below 2,000 <80>",3,7,11-20 kilometers,50 <96> 249,4,0,0.375,0,0,1,Scenario 2,2,3,3,3,2,3,2,3,2,3,2,3,2,2,3,2,2
4,2,1,1,2,1,2,2,9,0.956669287754004,24,18-29,Female,Rheinland-Pfalz,1,"With partner, not living together","No, I don't feel close to any religion",17,"In schooling / vocational training, student",No answer,3,3,Don't know,1000 and more,2,0,0,0,0,NA,NA,NA,2,2,2,2,2,2,2,1,3,3,2,2,3,2,3,2
4,1,1,1,2,1,1,1,2,0.956669287754004,26,18-29,Female,Rheinland-Pfalz,1,"Single, without partner","Christian, but not close to a particular religious community",19,Employee in high position,"2,500 to below 3,000 <80>",3,7,21-50 kilometers,50 <96> 249,4,0,0.125,0,0,NA,NA,NA,2,3,2,1,3,2,2,1,3,2,2,2,2,3,3,2
2,NA,1,1,3,1,NA,NA,NA,0.956669287754004,27,18-29,Male,Rheinland-Pfalz,1,"With partner, not living together","No, I don't feel close to any religion",18,Employee in low / medium position,"1,000 to below 1,500 <80>",1,7,6-10 kilometers,250 <96> 499,5,10,0.25,0,0.3333333333333333,1,Scenario 2,2,2,3,3,2,2,2,2,1,3,2,2,2,3,3,3,3
4,1,4,2,1,1,3,3,6,0.956669287754004,51,50-59,Female,Rheinland-Pfalz,1,Married,"Christian, but not close to a particular religious community",12,Employee in low / medium position,"2,000 to below 2,500 <80>",3,6,3-5 kilometers,50 <96> 249,5,49,0.75,0.6666666666666666,0.16666666666666666,NA,NA,NA,3,2,4,4,3,2,3,3,3,2,2,2,2,4,3,3
2,1,1,1,1,1,NA,NA,NA,0.956669287754004,31,30-39,Female,Rheinland-Pfalz,1,"With partner, not living together",Roman Catholic,23,Employee in high position,"1,000 to below 1,500 <80>",1,8,Less than 3 kilometer,250 <96> 499,3,0,0.125,0,0.5,1,Scenario 1,2,1,1,2,1,3,2,1,1,2,2,1,1,2,3,2,3
4,1,1,1,1,1,1,1,8,0.956669287754004,30,18-29,Female,Rheinland-Pfalz,1,"Single, without partner",Protestant,23,Employee in low / medium position,"1,000 to below 1,500 <80>",1,7,3-5 kilometers,50 <96> 249,7,0,0.125,0,0,NA,NA,NA,2,2,1,1,1,3,1,1,1,4,1,2,1,3,1,1
2,1,1,1,2,2,NA,NA,NA,0.956669287754004,22,18-29,Female,Rheinland-Pfalz,1,"Single, without partner",Protestant Free Church,15,"In schooling / vocational training, student","500 to below 1,000 <80>",1,4,3-5 kilometers,500 <96> 999,4,0,0.75,0.3333333333333333,0.6666666666666666,1,Scenario 1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3
4,1,1,1,2,1,2,2,8,0.956669287754004,32,30-39,Female,Rheinland-Pfalz,1,"Single, without partner",Other Christian,15,Employee in low / medium position,"1,500 to below 2,000 <80>",1,5,Less than 3 kilometer,50 <96> 249,5,0,0.125,0,0.3333333333333333,NA,NA,NA,2,2,2,3,3,3,2,2,2,3,2,2,2,3,2,2
2,NA,1,1,1,1,NA,NA,NA,0.956669287754004,26,18-29,Female,Rheinland-Pfalz,1,"With partner, not living together","No, I don't feel close to any religion",16,"In schooling / vocational training, student",No answer,2,6,3-5 kilometers,50 <96> 249,3,0,0,0,0.5,1,Scenario 2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,3,2,2
2,NA,2,2,2,2,NA,NA,NA,0.956669287754004,49,40-49,Female,Rheinland-Pfalz,1,Married,Protestant,18,Employee in low / medium position,"5,000 or more <80>",2,7,11-20 kilometers,250 <96> 499,7,20,1,0.6666666666666666,0.16666666666666666,1,Scenario 2,2,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3
4,1,1,1,1,1,1,1,3,0.956669287754004,47,40-49,Male,Rheinland-Pfalz,1,"With partner, living together","No, I don't feel close to any religion",17,Self-employed / freelancer,"3,000 to below 3,500 <80>",2,4,Don't know,1 <96> 49,2,0,0.125,0,0.3333333333333333,NA,NA,NA,2,2,1,1,3,1,2,1,3,1,2,1,3,2,4,3
2,1,1,1,1,1,NA,NA,NA,0.956669287754004,78,60 and older,Female,Rheinland-Pfalz,1,"Single, without partner",Protestant,12,Retired,"1,000 to below 1,500 <80>",1,5,Less than 3 kilometer,1000 and more,3,0,0.125,0.3333333333333333,0.3333333333333333,2,NA,NA,3,2,2,2,4,3,3,2,2,2,2,3,2,3,2,3
2,1,1,1,2,2,NA,NA,NA,0.956669287754004,24,18-29,Male,Rheinland-Pfalz,1,"With partner, not living together",Protestant,16,"In schooling / vocational training, student",No answer,1,8,Don't know,500 <96> 999,6,10,0.375,1,0,1,Scenario 1,1,3,2,3,1,2,2,3,3,3,2,3,2,2,4,3,2
2,4,4,4,1,4,NA,NA,NA,0.956669287754004,23,18-29,Female,Rheinland-Pfalz,1,"With partner, not living together","No, I don't feel close to any religion",15,Employee in low / medium position,"3,500 to below 4,000 <80>",3,6,Less than 3 kilometer,250 <96> 499,7,90,0.875,1,0.3333333333333333,2,NA,NA,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3,2
2,1,1,1,2,1,NA,NA,NA,0.956669287754004,28,18-29,Female,Rheinland-Pfalz,1,"Single, without partner","No, I don't feel close to any religion",18,"In schooling / vocational training, student","500 to below 1,000 <80>",1,7,Less than 3 kilometer,250 <96> 499,2,0,0.25,0,0.6666666666666666,2,NA,NA,2,3,2,3,3,2,2,2,4,3,1,2,3,3,4,2
2,1,1,1,1,1,NA,NA,NA,1.053473382668895,30,18-29,Male,Rheinland-Pfalz,1,"With partner, not living together","No, I don't feel close to any religion",19,Senior civil servant,"3,000 to below 3,500 <80>",1,7,Less than 3 kilometer,250 <96> 499,4,0,0.375,0,0.6666666666666666,2,NA,NA,2,1,3,1,4,1,3,3,2,2,2,2,2,4,3,3
